event_id,sku_id,branch_id,detection_source,detection_date,resolution_date,expected_qty,actual_qty,variance_qty,variance_cost,stage_history,assigned_to,current_status
7cbb984a-3ece-42ae-af3b-c0353f1e3a15,HVAC-CTL-RELAY-00746,BR-102,cycle_count,2025-11-26T08:33:09.963373,2025-11-27T01:00:08.280914,189,188,-1,-42.53,"[{""stage"": ""detected"", ""started_at"": ""2025-11-26T08:33:09.963373"", ""completed_at"": ""2025-11-26T08:33:09.963373""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-26T08:33:09.963373"", ""completed_at"": ""2025-11-26T15:57:18.206267""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-26T15:57:18.206267"", ""completed_at"": ""2025-11-26T20:53:23.701529""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-26T20:53:23.701529"", ""completed_at"": ""2025-11-27T00:10:47.365037""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-27T00:10:47.365037"", ""completed_at"": ""2025-11-27T01:00:08.280914""}]",S. Patel,resolved
71498ac8-6e44-46af-b54b-8718df54a016,HVAC-MOT-ECM-00373,BR-103,picking,2025-11-26T09:41:57.420004,2025-11-27T12:53:20.170573,105,106,1,156.32,"[{""stage"": ""detected"", ""started_at"": ""2025-11-26T09:41:57.420004"", ""completed_at"": ""2025-11-26T09:41:57.420004""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-26T09:41:57.420004"", ""completed_at"": ""2025-11-26T21:56:04.657760""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-26T21:56:04.657760"", ""completed_at"": ""2025-11-27T06:05:29.482931""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-27T06:05:29.482931"", ""completed_at"": ""2025-11-27T11:31:46.033045""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-27T11:31:46.033045"", ""completed_at"": ""2025-11-27T12:53:20.170573""}]",T. Wilson,resolved
0e9f758b-c8cc-4526-84bf-456384b9a792,HVAC-COMP-SCROLL-02161,BR-101,cycle_count,2025-11-26T11:15:23.403907,2025-11-30T09:39:57.010423,115,112,-3,-3245.58,"[{""stage"": ""detected"", ""started_at"": ""2025-11-26T11:15:23.403907"", ""completed_at"": ""2025-11-26T11:15:23.403907""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-26T11:15:23.403907"", ""completed_at"": ""2025-11-28T05:44:26.526839""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-28T05:44:26.526839"", ""completed_at"": ""2025-11-29T10:03:48.608794""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-29T10:03:48.608794"", ""completed_at"": ""2025-11-30T04:56:43.330097""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-30T04:56:43.330097"", ""completed_at"": ""2025-11-30T09:39:57.010423""}]",C. Martinez,resolved
ce3b36d2-c1b2-4af7-a864-7793c293796f,HVAC-CTL-PROGRA-01344,BR-104,cycle_count,2025-11-26T15:21:32.803892,2025-11-27T01:12:08.018589,158,172,14,1083.32,"[{""stage"": ""detected"", ""started_at"": ""2025-11-26T15:21:32.803892"", ""completed_at"": ""2025-11-26T15:21:32.803892""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-26T15:21:32.803892"", ""completed_at"": ""2025-11-26T19:47:18.650506""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-26T19:47:18.650506"", ""completed_at"": ""2025-11-26T22:44:29.214915""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-26T22:44:29.214915"", ""completed_at"": ""2025-11-27T00:42:36.257854""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-27T00:42:36.257854"", ""completed_at"": ""2025-11-27T01:12:08.018589""}]",M. Hernandez,resolved
fc102b9e-a21f-41d6-9625-1b768eb3f832,HVAC-CU-ACR-01662,BR-102,branch_escape,2025-11-26T16:53:15.971726,2025-12-01T08:51:47.091322,35,34,-1,-115.71,"[{""stage"": ""detected"", ""started_at"": ""2025-11-26T16:53:15.971726"", ""completed_at"": ""2025-11-26T16:53:15.971726""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-26T16:53:15.971726"", ""completed_at"": ""2025-11-28T19:16:35.975544""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-28T19:16:35.975544"", ""completed_at"": ""2025-11-30T04:52:09.311423""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-30T04:52:09.311423"", ""completed_at"": ""2025-12-01T03:15:51.535342""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-01T03:15:51.535342"", ""completed_at"": ""2025-12-01T08:51:47.091322""}]",C. Martinez,resolved
6b32981e-9d57-482d-93c7-978f87285698,HVAC-CTL-FURNAC-01328,BR-104,stocking,2025-11-26T17:25:52.944571,2025-11-27T00:40:27.312337,145,144,-1,-44.13,"[{""stage"": ""detected"", ""started_at"": ""2025-11-26T17:25:52.944571"", ""completed_at"": ""2025-11-26T17:25:52.944571""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-26T17:25:52.944571"", ""completed_at"": ""2025-11-26T20:41:26.410066""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-26T20:41:26.410066"", ""completed_at"": ""2025-11-26T22:51:48.720396""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-26T22:51:48.720396"", ""completed_at"": ""2025-11-27T00:18:43.593949""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-27T00:18:43.593949"", ""completed_at"": ""2025-11-27T00:40:27.312337""}]",L. Chen,resolved
a6b46c75-a123-41e7-8b1a-1eaccde90731,HVAC-CTL-CAPACI-02212,BR-101,cycle_count,2025-11-26T17:43:58.926019,2025-11-29T17:43:59.662693,52,51,-1,-85.5,"[{""stage"": ""detected"", ""started_at"": ""2025-11-26T17:43:58.926019"", ""completed_at"": ""2025-11-26T17:43:58.926019""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-26T17:43:58.926019"", ""completed_at"": ""2025-11-28T02:07:59.257522""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-28T02:07:59.257522"", ""completed_at"": ""2025-11-28T23:43:59.478524""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-28T23:43:59.478524"", ""completed_at"": ""2025-11-29T14:07:59.625859""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-29T14:07:59.625859"", ""completed_at"": ""2025-11-29T17:43:59.662693""}]",M. Hernandez,resolved
2134635f-fa7d-48f9-bb20-5ece929bca13,HVAC-REF-R134A-00497,DC-01,picking,2025-11-26T18:58:06.237621,2025-11-27T16:58:04.976497,48,47,-1,-223.07,"[{""stage"": ""detected"", ""started_at"": ""2025-11-26T18:58:06.237621"", ""completed_at"": ""2025-11-26T18:58:06.237621""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-26T18:58:06.237621"", ""completed_at"": ""2025-11-27T04:52:05.670115""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-27T04:52:05.670115"", ""completed_at"": ""2025-11-27T11:28:05.291778""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-27T11:28:05.291778"", ""completed_at"": ""2025-11-27T15:52:05.039553""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-27T15:52:05.039553"", ""completed_at"": ""2025-11-27T16:58:04.976497""}]",D. Rivera,resolved
d4ce8ddf-d5e2-472e-9cd6-4c074073376f,HVAC-COMP-ROTARY-01179,BR-104,picking,2025-11-27T03:51:38.799680,2025-12-07T06:01:13.509731,104,106,2,4559.54,"[{""stage"": ""detected"", ""started_at"": ""2025-11-27T03:51:38.799680"", ""completed_at"": ""2025-11-27T03:51:38.799680""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-27T03:51:38.799680"", ""completed_at"": ""2025-12-01T16:49:57.419203""}, {""stage"": ""physical_count"", ""started_at"": ""2025-12-01T16:49:57.419203"", ""completed_at"": ""2025-12-04T17:28:49.832218""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-04T17:28:49.832218"", ""completed_at"": ""2025-12-06T17:54:44.774228""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-06T17:54:44.774228"", ""completed_at"": ""2025-12-07T06:01:13.509731""}]",M. Hernandez,resolved
650f9e2c-cee4-4a97-ae00-e01f1e40100b,HVAC-MOT-DIRECT-01387,BR-102,stocking,2025-11-27T04:55:58.903158,2025-11-28T19:22:10.948679,100,101,1,173.03,"[{""stage"": ""detected"", ""started_at"": ""2025-11-27T04:55:58.903158"", ""completed_at"": ""2025-11-27T04:55:58.903158""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-27T04:55:58.903158"", ""completed_at"": ""2025-11-27T22:13:46.323643""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-27T22:13:46.323643"", ""completed_at"": ""2025-11-28T09:45:37.937299""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-28T09:45:37.937299"", ""completed_at"": ""2025-11-28T17:26:52.346403""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-28T17:26:52.346403"", ""completed_at"": ""2025-11-28T19:22:10.948679""}]",T. Wilson,resolved
723ad347-6fb3-4618-8fd4-e398970c3998,HVAC-CTL-DEFROS-01892,BR-104,cycle_count,2025-11-27T08:23:11.752780,2025-11-28T22:20:26.482817,121,127,6,364.62,"[{""stage"": ""detected"", ""started_at"": ""2025-11-27T08:23:11.752780"", ""completed_at"": ""2025-11-27T08:23:11.752780""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-27T08:23:11.752780"", ""completed_at"": ""2025-11-28T01:27:57.381297""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-28T01:27:57.381297"", ""completed_at"": ""2025-11-28T12:51:07.800308""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-28T12:51:07.800308"", ""completed_at"": ""2025-11-28T20:26:34.746315""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-28T20:26:34.746315"", ""completed_at"": ""2025-11-28T22:20:26.482817""}]",R. Johnson,resolved
fcf7dc6f-eff1-4b91-8a64-7ee86a8ec4c4,HVAC-REF-R134A-01521,DC-01,picking,2025-11-27T08:56:56.273099,2025-12-04T08:40:27.384831,188,187,-1,-151.46,"[{""stage"": ""detected"", ""started_at"": ""2025-11-27T08:56:56.273099"", ""completed_at"": ""2025-11-27T08:56:56.273099""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-27T08:56:56.273099"", ""completed_at"": ""2025-11-30T12:25:31.273378""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-30T12:25:31.273378"", ""completed_at"": ""2025-12-02T14:44:34.606898""}, {""stage"": ""system_correction"", ""started_at"": ""2025-12-02T14:44:34.606898"", ""completed_at"": ""2025-12-04T00:17:16.829244""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-04T00:17:16.829244"", ""completed_at"": ""2025-12-04T08:40:27.384831""}]",S. Patel,resolved
8aaf4b0d-d7a1-40df-9308-ce3058f562f0,HVAC-MOT-INDUCE-00503,BR-102,picking,2025-11-27T11:02:41.835131,2025-11-28T19:40:05.422446,121,128,7,2111.41,"[{""stage"": ""detected"", ""started_at"": ""2025-11-27T11:02:41.835131"", ""completed_at"": ""2025-11-27T11:02:41.835131""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-27T11:02:41.835131"", ""completed_at"": ""2025-11-28T01:43:31.449423""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-28T01:43:31.449423"", ""completed_at"": ""2025-11-28T11:30:44.525617""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-28T11:30:44.525617"", ""completed_at"": ""2025-11-28T18:02:13.243080""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-28T18:02:13.243080"", ""completed_at"": ""2025-11-28T19:40:05.422446""}]",R. Johnson,resolved
2d596c01-1811-4f82-8da6-575558e0aae6,HVAC-MSC-LINE-00986,BR-103,picking,2025-11-27T11:06:17.036314,2025-11-28T11:14:35.166158,141,139,-2,-114.4,"[{""stage"": ""detected"", ""started_at"": ""2025-11-27T11:06:17.036314"", ""completed_at"": ""2025-11-27T11:06:17.036314""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-27T11:06:17.036314"", ""completed_at"": ""2025-11-27T21:58:01.194744""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-27T21:58:01.194744"", ""completed_at"": ""2025-11-28T05:12:30.633697""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-28T05:12:30.633697"", ""completed_at"": ""2025-11-28T10:02:10.259666""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-28T10:02:10.259666"", ""completed_at"": ""2025-11-28T11:14:35.166158""}]",S. Patel,resolved
be5bb44c-95ce-4f44-9071-be79f5c6a5ec,HVAC-MSC-BRAZIN-01841,DC-01,cycle_count,2025-11-27T17:15:52.698292,2025-11-28T07:00:21.910775,25,24,-1,-21.52,"[{""stage"": ""detected"", ""started_at"": ""2025-11-27T17:15:52.698292"", ""completed_at"": ""2025-11-27T17:15:52.698292""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-27T17:15:52.698292"", ""completed_at"": ""2025-11-27T23:26:53.843909""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-27T23:26:53.843909"", ""completed_at"": ""2025-11-28T03:34:14.607654""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-28T03:34:14.607654"", ""completed_at"": ""2025-11-28T06:19:08.450151""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-28T06:19:08.450151"", ""completed_at"": ""2025-11-28T07:00:21.910775""}]",K. O'Brien,resolved
95457d59-8965-47d5-845b-cee3fbd76b2b,HVAC-CTL-PRESSU-01008,BR-102,picking,2025-11-27T18:42:14.081334,2025-11-30T15:56:10.603694,120,118,-2,-286.58,"[{""stage"": ""detected"", ""started_at"": ""2025-11-27T18:42:14.081334"", ""completed_at"": ""2025-11-27T18:42:14.081334""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-27T18:42:14.081334"", ""completed_at"": ""2025-11-29T01:51:30.516396""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-29T01:51:30.516396"", ""completed_at"": ""2025-11-29T22:37:41.473104""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-29T22:37:41.473104"", ""completed_at"": ""2025-11-30T12:28:28.777576""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-30T12:28:28.777576"", ""completed_at"": ""2025-11-30T15:56:10.603694""}]",J. Nguyen,resolved
42136ce3-9cee-4610-adbb-b2f2bcf30148,HVAC-MOT-DIRECT-02473,BR-104,picking,2025-11-27T23:53:39.184319,2025-11-30T09:59:05.118882,133,130,-3,-645.75,"[{""stage"": ""detected"", ""started_at"": ""2025-11-27T23:53:39.184319"", ""completed_at"": ""2025-11-27T23:53:39.184319""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-27T23:53:39.184319"", ""completed_at"": ""2025-11-29T02:02:05.854872""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-29T02:02:05.854872"", ""completed_at"": ""2025-11-29T19:27:43.635241""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-29T19:27:43.635241"", ""completed_at"": ""2025-11-30T07:04:48.822154""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-30T07:04:48.822154"", ""completed_at"": ""2025-11-30T09:59:05.118882""}]",M. Hernandez,resolved
07f4df79-96d0-4aec-9cd1-e2cb19041010,HVAC-CTL-CAPACI-00199,DC-01,cycle_count,2025-11-28T01:03:19.593305,2025-11-29T10:31:33.746831,114,115,1,120.03,"[{""stage"": ""detected"", ""started_at"": ""2025-11-28T01:03:19.593305"", ""completed_at"": ""2025-11-28T01:03:19.593305""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-28T01:03:19.593305"", ""completed_at"": ""2025-11-28T16:07:01.962392""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-28T16:07:01.962392"", ""completed_at"": ""2025-11-29T02:09:30.208450""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-29T02:09:30.208450"", ""completed_at"": ""2025-11-29T08:51:09.039155""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-29T08:51:09.039155"", ""completed_at"": ""2025-11-29T10:31:33.746831""}]",M. Hernandez,resolved
38359ff8-9b2f-4522-a32d-c17a1db2bd25,HVAC-REF-R448A-00536,DC-01,branch_escape,2025-11-28T04:03:00.105372,2025-11-29T03:07:30.669003,199,200,1,220.2,"[{""stage"": ""detected"", ""started_at"": ""2025-11-28T04:03:00.105372"", ""completed_at"": ""2025-11-28T04:03:00.105372""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-28T04:03:00.105372"", ""completed_at"": ""2025-11-28T14:26:01.859006""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-28T14:26:01.859006"", ""completed_at"": ""2025-11-28T21:21:23.028095""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-28T21:21:23.028095"", ""completed_at"": ""2025-11-29T01:58:17.140821""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-29T01:58:17.140821"", ""completed_at"": ""2025-11-29T03:07:30.669003""}]",S. Patel,resolved
60a77fe5-ea39-429e-8c0d-e987fd68482a,HVAC-CTL-SMART-01381,BR-103,stocking,2025-11-28T05:27:36.543520,2025-11-29T02:26:17.397244,59,58,-1,-100.52,"[{""stage"": ""detected"", ""started_at"": ""2025-11-28T05:27:36.543520"", ""completed_at"": ""2025-11-28T05:27:36.543520""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-28T05:27:36.543520"", ""completed_at"": ""2025-11-28T14:54:00.927696""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-28T14:54:00.927696"", ""completed_at"": ""2025-11-28T21:11:37.183813""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-28T21:11:37.183813"", ""completed_at"": ""2025-11-29T01:23:21.354558""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-29T01:23:21.354558"", ""completed_at"": ""2025-11-29T02:26:17.397244""}]",D. Rivera,resolved
5002e03c-3023-4a1c-a8fc-f4aaed2b2e94,HVAC-REF-R22-01885,BR-104,picking,2025-11-28T05:29:33.931576,2025-11-29T08:48:54.940805,143,142,-1,-142.38,"[{""stage"": ""detected"", ""started_at"": ""2025-11-28T05:29:33.931576"", ""completed_at"": ""2025-11-28T05:29:33.931576""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-28T05:29:33.931576"", ""completed_at"": ""2025-11-28T17:47:16.385729""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-28T17:47:16.385729"", ""completed_at"": ""2025-11-29T01:59:04.688498""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-29T01:59:04.688498"", ""completed_at"": ""2025-11-29T07:26:56.890344""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-29T07:26:56.890344"", ""completed_at"": ""2025-11-29T08:48:54.940805""}]",L. Chen,resolved
a9ea5c28-bccd-4e5e-b1c2-5d226b868867,HVAC-MOT-CONDEN-01820,DC-01,branch_escape,2025-11-28T09:55:40.679568,2025-11-30T15:42:23.193212,69,66,-3,-430.74,"[{""stage"": ""detected"", ""started_at"": ""2025-11-28T09:55:40.679568"", ""completed_at"": ""2025-11-28T09:55:40.679568""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-28T09:55:40.679568"", ""completed_at"": ""2025-11-29T10:07:41.810708""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-29T10:07:41.810708"", ""completed_at"": ""2025-11-30T02:15:42.564801""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-30T02:15:42.564801"", ""completed_at"": ""2025-11-30T13:01:03.067530""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-30T13:01:03.067530"", ""completed_at"": ""2025-11-30T15:42:23.193212""}]",L. Chen,resolved
cf70a6ea-935a-43d8-9f2e-f74c141717b8,HVAC-REF-R32-01918,BR-102,picking,2025-11-28T15:41:36.503271,2025-12-01T01:55:20.380091,56,55,-1,-246.3,"[{""stage"": ""detected"", ""started_at"": ""2025-11-28T15:41:36.503271"", ""completed_at"": ""2025-11-28T15:41:36.503271""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-28T15:41:36.503271"", ""completed_at"": ""2025-11-29T17:53:47.247840""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-29T17:53:47.247840"", ""completed_at"": ""2025-11-30T11:21:54.410886""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-30T11:21:54.410886"", ""completed_at"": ""2025-11-30T23:00:39.186250""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-30T23:00:39.186250"", ""completed_at"": ""2025-12-01T01:55:20.380091""}]",A. Brooks,resolved
bfd12f71-f3eb-4735-97c2-aacd40c40c66,HVAC-MOT-DIRECT-01996,BR-104,cycle_count,2025-11-28T15:43:31.924189,2025-11-30T02:26:02.053547,143,141,-2,-413.86,"[{""stage"": ""detected"", ""started_at"": ""2025-11-28T15:43:31.924189"", ""completed_at"": ""2025-11-28T15:43:31.924189""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-28T15:43:31.924189"", ""completed_at"": ""2025-11-29T07:20:39.482400""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-29T07:20:39.482400"", ""completed_at"": ""2025-11-29T17:45:24.521207""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-29T17:45:24.521207"", ""completed_at"": ""2025-11-30T00:41:54.547079""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-30T00:41:54.547079"", ""completed_at"": ""2025-11-30T02:26:02.053547""}]",K. O'Brien,resolved
cbc26e36-8cc7-4f66-86bd-03bfedbd0909,HVAC-CU-ACR-00787,DC-01,cycle_count,2025-11-28T22:35:27.507273,2025-11-29T08:50:35.928553,179,178,-1,-228.94,"[{""stage"": ""detected"", ""started_at"": ""2025-11-28T22:35:27.507273"", ""completed_at"": ""2025-11-28T22:35:27.507273""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-28T22:35:27.507273"", ""completed_at"": ""2025-11-29T03:12:16.296849""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-29T03:12:16.296849"", ""completed_at"": ""2025-11-29T06:16:48.823233""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-29T06:16:48.823233"", ""completed_at"": ""2025-11-29T08:19:50.507489""}, {""stage"": ""resolved"", ""started_at"": ""2025-11-29T08:19:50.507489"", ""completed_at"": ""2025-11-29T08:50:35.928553""}]",M. Hernandez,resolved
a4f4813e-08a0-4a2d-b31b-9f60ab5a752c,HVAC-CU-LINE-00066,BR-103,branch_escape,2025-11-28T22:46:45.404878,2025-12-01T09:32:49.937489,198,199,1,89.98,"[{""stage"": ""detected"", ""started_at"": ""2025-11-28T22:46:45.404878"", ""completed_at"": ""2025-11-28T22:46:45.404878""}, {""stage"": ""investigating"", ""started_at"": ""2025-11-28T22:46:45.404878"", ""completed_at"": ""2025-11-30T01:13:29.444553""}, {""stage"": ""physical_count"", ""started_at"": ""2025-11-30T01:13:29.444553"", ""completed_at"": ""2025-11-30T18:51:18.804336""}, {""stage"": ""system_correction"", ""started_at"": ""2025-11-30T18:51:18.804336"", ""completed_at"": ""2025-12-01T06:36:31.710858""}, {""stage"": ""resolved"", ""started_at"": ""2025-12-01T06:36:31.710858"", ""completed_at"": ""2025-12-01T09:32:49.937489""}]",K. O'Brien,resolved
